raw_id,item_name,item_cost,item_style,item_room_type,item_indoor_outdoor,material_sustainability_score,climate_suitability,user_budget,user_preferred_style,user_preferred_room_type,user_indoor_outdoor,user_climate_type
227,Low-VOC Adhesives for Flooring,48,Traditional,Kitchen,Indoor,6,Humid,57,Modern,Garden,Outdoor,Dry
228,Upcycled Metal Roofing Sheets,50,Traditional,Patio,Outdoor,5,Cold,80,Modern,Patio,Outdoor,Humid
229,Natural fiber insulation rolls,57,Modern,Bedroom,Indoor,7,Humid,98,Rustic,Garden,Outdoor,Humid
230,Hemp Fiber Curtain Panels,46,Modern,Dining Room,Indoor,8,Humid,98,Rustic,Patio,Outdoor,Dry
231,Natural Hemp Curtains,365,Rustic,Bedroom,Indoor,6,Cold,393,Rustic,Garden,Outdoor,Dry
232,Reclaimed Wood Garden Bench,60,Rustic,Garden,Outdoor,7,Dry,178,Modern,Dining Room,Indoor,Humid
233,Reclaimed Wooden Flooring,39,Modern,Garden,Outdoor,8,Humid,54,Modern,Bedroom,Indoor,Cold
234,Bamboo Renewable Flooring Sheets,23,Rustic,Kitchen,Indoor,6,Humid,53,Modern,Dining Room,Indoor,Humid
235,Eco-friendly Clay Paint,20,Modern,Dining Room,Indoor,10,Humid,54,Traditional,Garden,Outdoor,Cold
236,Wool Fiber Ceiling Insulation,49,Rustic,Bathroom,Indoor,6,Dry,54,Rustic,Living Room,Indoor,Cold
237,Organic Cotton Throw Blanket,129,Rustic,Living Room,Indoor,7,Dry,292,Rustic,Living Room,Indoor,Humid
238,Reclaimed Wooden Pallet Garden Planter,28,Rustic,Garden,Outdoor,6,Cold,73,Rustic,Living Room,Indoor,Cold
239,Natural Wool Carpet,111,Rustic,Bedroom,Indoor,7,Cold,137,Modern,Dining Room,Indoor,Dry
240,Wool Carpet with Natural Dyes,355,Modern,Bedroom,Indoor,8,Humid,843,Modern,Garden,Outdoor,Dry
241,Eco-Friendly Lime Paint,33,Rustic,Living Room,Indoor,7,Dry,54,Modern,Bedroom,Indoor,Cold
242,Reclaimed Hardwood Flooring Planks,58,Rustic,Bedroom,Indoor,9,Dry,79,Traditional,Bedroom,Indoor,Cold
243,Eco-Friendly Lime Paint,42,Modern,Bedroom,Indoor,7,Dry,94,Rustic,Kitchen,Indoor,Dry
244,Plant-based biodegradable paint,15,Modern,Living Room,Indoor,7,Humid,52,Rustic,Bedroom,Indoor,Humid
245,Recycled glass backsplash panels,10,Rustic,Bathroom,Indoor,8,Humid,52,Traditional,Bathroom,Indoor,Humid
246,Sustainable Cork Ceiling Tiles,22,Rustic,Patio,Outdoor,7,Humid,59,Modern,Living Room,Indoor,Cold
247,Upcycled Pallet Furniture Kit,34,Traditional,Garden,Outdoor,7,Cold,55,Rustic,Living Room,Indoor,Humid
248,Organic Hemp Wallpaper,313,Modern,Dining Room,Indoor,8,Humid,728,Traditional,Patio,Outdoor,Humid
249,Reclaimed Wooden Coffee Table,353,Rustic,Patio,Outdoor,7,Humid,425,Rustic,Bathroom,Indoor,Humid
250,Upcycled Steel Roofing Sheets,22,Traditional,Patio,Outdoor,6,Cold,57,Traditional,Bedroom,Indoor,Humid
251,Insulation Made from Reclaimed Denim,59,Traditional,Living Room,Indoor,7,Dry,86,Rustic,Dining Room,Indoor,Humid
252,Zero-VOC Exterior Paint,53,Modern,Kitchen,Indoor,10,Humid,80,Rustic,Bedroom,Indoor,Cold
253,Recycled Metal Roof Panels,21,Modern,Living Room,Indoor,9,Humid,54,Modern,Dining Room,Indoor,Humid
254,Natural wool area carpets,334,Rustic,Bedroom,Indoor,10,Humid,491,Modern,Dining Room,Indoor,Dry
255,Wool Dryer Balls for Laundry,149,Traditional,Bathroom,Indoor,7,Humid,236,Modern,Kitchen,Indoor,Dry
256,Wool Fiber Carpet,354,Modern,Bedroom,Indoor,7,Humid,462,Modern,Living Room,Indoor,Cold
257,Organic Wool Insulation Roll,8,Modern,Bathroom,Indoor,4,Cold,51,Traditional,Patio,Outdoor,Cold
258,Terracotta Pot Planter Set,18,Rustic,Garden,Outdoor,6,Dry,51,Modern,Kitchen,Indoor,Dry
259,Solar Tube Skylights,81,Modern,Bathroom,Indoor,8,Dry,111,Rustic,Dining Room,Indoor,Dry
260,Reclaimed terracotta roofing tiles,23,Modern,Patio,Outdoor,7,Cold,58,Traditional,Patio,Outdoor,Humid
261,Recycled plastic decking boards,96,Traditional,Patio,Outdoor,7,Humid,156,Rustic,Bathroom,Indoor,Dry
262,LED energy-efficient light bulbs,41,Traditional,Kitchen,Indoor,8,Dry,102,Modern,Living Room,Indoor,Cold
263,Eco-Friendly Hemp Paint,290,Modern,Bedroom,Indoor,8,Dry,472,Traditional,Kitchen,Indoor,Humid
264,Organic Cotton Drapes,308,Rustic,Kitchen,Indoor,6,Humid,645,Rustic,Bathroom,Indoor,Dry
265,Biodegradable Paints and Coatings,35,Traditional,Bathroom,Indoor,7,Humid,121,Rustic,Kitchen,Indoor,Cold
266,Natural Linoleum Countertops,66,Rustic,Bathroom,Indoor,7,Humid,92,Rustic,Garden,Outdoor,Dry
267,Eco-friendly hemp insulation rolls,31,Traditional,Living Room,Indoor,5,Humid,62,Rustic,Bathroom,Indoor,Dry
268,Naturally Dyed Wool Rugs,77,Modern,Bedroom,Indoor,8,Cold,99,Traditional,Living Room,Indoor,Dry
269,Organic Cotton Reversible Throw Pillows,289,Traditional,Living Room,Indoor,9,Dry,729,Traditional,Living Room,Indoor,Dry
270,Linen fabric for upholstery,9,Traditional,Kitchen,Indoor,7,Dry,58,Rustic,Living Room,Indoor,Dry
271,Bamboo Kitchen Countertops,39,Modern,Kitchen,Indoor,10,Humid,53,Rustic,Living Room,Indoor,Dry
272,Upcycled metal stair railings,102,Traditional,Living Room,Indoor,8,Cold,157,Modern,Garden,Outdoor,Dry
273,Organic cotton insulating panels,44,Traditional,Bedroom,Indoor,5,Humid,92,Modern,Kitchen,Indoor,Dry
274,Bioplastic Water Bottles for Gardening,5,Traditional,Garden,Outdoor,5,Humid,53,Traditional,Bedroom,Indoor,Humid
275,Vegetable-based Linoleum Flooring,22,Traditional,Dining Room,Indoor,8,Dry,59,Modern,Dining Room,Indoor,Humid
276,Recycled plastic garden planters,16,Modern,Garden,Outdoor,9,Dry,55,Rustic,Dining Room,Indoor,Humid
277,Sustainable Wool Carpet Squares,120,Rustic,Living Room,Indoor,8,Humid,199,Traditional,Living Room,Indoor,Humid
278,Hemp Shower Curtain,111,Rustic,Bathroom,Indoor,7,Humid,163,Modern,Living Room,Indoor,Humid
279,Wool Carpet Made from Recycled Wool,282,Rustic,Bedroom,Indoor,6,Dry,883,Modern,Living Room,Indoor,Cold
280,Recycled glass backsplash,43,Modern,Kitchen,Indoor,7,Humid,56,Modern,Kitchen,Indoor,Cold
281,Plant-based biodegradable flooring,29,Traditional,Patio,Outdoor,9,Cold,57,Modern,Living Room,Indoor,Dry
282,Clay Pot Irrigation Systems,458,Traditional,Garden,Outdoor,5,Cold,535,Traditional,Living Room,Indoor,Dry
283,Upcycled Metal Roof Tiles,46,Traditional,Kitchen,Indoor,7,Dry,59,Modern,Living Room,Indoor,Dry
284,Recycled glass mosaic tiles,66,Modern,Garden,Outdoor,8,Humid,106,Modern,Kitchen,Indoor,Dry
285,Reclaimed metal roofing panels,24,Rustic,Living Room,Indoor,6,Dry,67,Modern,Dining Room,Indoor,Humid
286,Plant-Based Eco-Concrete,54,Traditional,Bathroom,Indoor,8,Dry,117,Modern,Living Room,Indoor,Humid
287,Low-VOC Interior Paints,33,Traditional,Kitchen,Indoor,7,Cold,59,Modern,Dining Room,Indoor,Dry
288,Upcycled Vintage Doors,93,Rustic,Bathroom,Indoor,6,Humid,161,Rustic,Patio,Outdoor,Dry
289,Plant-Based Natural Linoleum Flooring,29,Traditional,Kitchen,Indoor,10,Cold,71,Modern,Bedroom,Indoor,Humid
290,Composite Decking from Reclaimed Wood,36,Modern,Garden,Outdoor,10,Dry,77,Modern,Patio,Outdoor,Dry
291,Recycled Metal Roofing Shingles,64,Modern,Patio,Outdoor,9,Dry,191,Modern,Garden,Outdoor,Cold
292,Sustainable Wool Area Rugs,61,Modern,Bedroom,Indoor,5,Dry,81,Traditional,Garden,Outdoor,Dry
293,Hempcrete Wall Insulation Blocks,26,Rustic,Living Room,Indoor,6,Humid,59,Modern,Bathroom,Indoor,Cold
294,Cork wall tiles for insulation,42,Modern,Bedroom,Indoor,8,Dry,56,Modern,Dining Room,Indoor,Dry
295,Eco-friendly clay paint,18,Rustic,Dining Room,Indoor,5,Cold,68,Traditional,Kitchen,Indoor,Cold
296,Eco-friendly hemp curtain fabric,19,Modern,Bedroom,Indoor,7,Humid,59,Traditional,Bathroom,Indoor,Cold
297,Eco-friendly Lime Wash Paint,19,Rustic,Dining Room,Indoor,7,Dry,60,Rustic,Kitchen,Indoor,Cold
298,Upcycled glass pendant lighting,54,Modern,Dining Room,Indoor,8,Cold,60,Rustic,Bathroom,Indoor,Cold
299,Organic Hemp Roofing,16,Rustic,Patio,Outdoor,5,Dry,50,Traditional,Garden,Outdoor,Cold
300,Insulation Made from Recycled Denim,19,Modern,Bedroom,Indoor,8,Humid,54,Traditional,Living Room,Indoor,Humid
301,Natural Latex Mattress,428,Modern,Bedroom,Indoor,9,Dry,1099,Rustic,Living Room,Indoor,Cold
302,Sustainable Linoleum Flooring,63,Rustic,Garden,Outdoor,8,Cold,128,Rustic,Garden,Outdoor,Dry
303,Biodegradable paintable wallpaper,293,Modern,Dining Room,Indoor,7,Cold,403,Modern,Kitchen,Indoor,Humid
304,LED Solar Roof Vents,58,Rustic,Patio,Outdoor,8,Dry,64,Modern,Patio,Outdoor,Humid
305,Compressed Straw Bale Insulation,43,Traditional,Bedroom,Indoor,5,Humid,76,Rustic,Kitchen,Indoor,Cold
306,Upcycled Metal Garden Furniture,15,Modern,Garden,Outdoor,6,Dry,54,Modern,Bathroom,Indoor,Humid
307,Low-VOC Natural Paints,27,Traditional,Bathroom,Indoor,8,Dry,67,Modern,Dining Room,Indoor,Humid
308,Eco-Friendly Laminate Flooring,49,Traditional,Living Room,Indoor,7,Humid,57,Traditional,Bedroom,Indoor,Humid
309,Upcycled metal garden edging,5,Modern,Garden,Outdoor,6,Cold,60,Traditional,Garden,Outdoor,Dry
310,Insulated Hempcrete Wall Insulation,36,Rustic,Bathroom,Indoor,7,Dry,76,Rustic,Bathroom,Indoor,Dry
311,Organic Hemp Fiber Insulation,51,Traditional,Living Room,Indoor,8,Humid,87,Rustic,Garden,Outdoor,Humid
312,LED energy-efficient light bulbs,89,Rustic,Dining Room,Indoor,10,Cold,99,Modern,Dining Room,Indoor,Humid
313,Bamboo Fiber Acoustic Panels,33,Modern,Bathroom,Indoor,6,Humid,78,Rustic,Bedroom,Indoor,Dry
314,Upcycled Shipping Pallet Furniture Kit,104,Modern,Bedroom,Indoor,10,Dry,181,Rustic,Bathroom,Indoor,Humid
315,Compostable Kitchen Compost Bin,139,Modern,Garden,Outdoor,7,Dry,155,Traditional,Garden,Outdoor,Dry
316,Recycled Wood Paneling,58,Traditional,Kitchen,Indoor,10,Cold,78,Rustic,Living Room,Indoor,Humid
317,Solar-Powered Garden Lightings,23,Rustic,Garden,Outdoor,7,Dry,58,Modern,Bathroom,Indoor,Humid
318,Low-Energy LED Bulb Sets,91,Modern,Bedroom,Indoor,7,Dry,95,Traditional,Bedroom,Indoor,Cold
319,Solar thermal water heating panels,23,Traditional,Living Room,Indoor,6,Humid,52,Modern,Garden,Outdoor,Dry
320,Compostable Plant-Based Cleaning Brushes,350,Rustic,Dining Room,Indoor,5,Cold,549,Rustic,Dining Room,Indoor,Cold
321,Organic Wool Area Rugs,184,Traditional,Bedroom,Indoor,6,Humid,189,Modern,Kitchen,Indoor,Cold
322,Bamboo Roofing Shingles,39,Traditional,Patio,Outdoor,8,Cold,65,Rustic,Dining Room,Indoor,Humid
323,Cork flooring panels,35,Rustic,Bathroom,Indoor,9,Humid,52,Rustic,Kitchen,Indoor,Humid
324,Cork ceiling tiles,18,Modern,Bathroom,Indoor,7,Humid,59,Modern,Bathroom,Indoor,Humid
325,Linen Cotton Bedding Sets,69,Rustic,Bedroom,Indoor,8,Humid,98,Traditional,Bedroom,Indoor,Cold
326,Solar Water Heater,35,Modern,Dining Room,Indoor,6,Dry,69,Modern,Bedroom,Indoor,Humid
327,Reclaimed cedar siding panels,36,Traditional,Kitchen,Indoor,7,Humid,57,Modern,Patio,Outdoor,Cold
328,Handmade Clay Plant Pots,22,Modern,Patio,Outdoor,7,Cold,59,Traditional,Kitchen,Indoor,Humid
329,Biodegradable Hemp Wall Coverings,139,Modern,Bathroom,Indoor,7,Humid,188,Traditional,Living Room,Indoor,Humid
330,Organic Cotton Insulation Panels,20,Rustic,Kitchen,Indoor,10,Humid,53,Modern,Living Room,Indoor,Dry
331,Upcycled Wooden Pallet Furniture,74,Traditional,Kitchen,Indoor,7,Cold,130,Modern,Bedroom,Indoor,Humid
332,Soy-Based Insulation Boards,59,Modern,Bathroom,Indoor,5,Cold,116,Modern,Bathroom,Indoor,Dry
333,Recycled Metal Roof Panels,25,Rustic,Living Room,Indoor,6,Humid,55,Rustic,Living Room,Indoor,Cold
334,Upcycled Metal Light Fixtures,86,Rustic,Kitchen,Indoor,8,Humid,196,Traditional,Garden,Outdoor,Cold
335,Cork Underlayment for Floors,29,Rustic,Bathroom,Indoor,6,Cold,59,Modern,Dining Room,Indoor,Dry
336,Upcycled glass bottle pendant lights,69,Modern,Patio,Outdoor,8,Humid,103,Traditional,Living Room,Indoor,Humid
337,Reclaimed brick veneer siding,8,Rustic,Living Room,Indoor,5,Humid,55,Traditional,Living Room,Indoor,Dry
338,Recycled plastic garden planters,17,Modern,Garden,Outdoor,8,Cold,59,Modern,Bedroom,Indoor,Cold
339,Smart Indoor Water Monitor System,28,Modern,Living Room,Indoor,6,Humid,56,Modern,Living Room,Indoor,Dry
340,Low-VOC natural latex paint,19,Modern,Kitchen,Indoor,8,Dry,56,Rustic,Patio,Outdoor,Cold
341,Reclaimed wood pallet garden beds,6,Modern,Bedroom,Indoor,6,Cold,58,Rustic,Bedroom,Indoor,Dry
342,Solar-Powered LED Lights,93,Traditional,Living Room,Indoor,9,Cold,94,Modern,Kitchen,Indoor,Cold
343,Hemp Fiber Curtain Panels,39,Traditional,Living Room,Indoor,5,Dry,61,Rustic,Dining Room,Indoor,Cold
344,Hemp Insulation Roll,28,Traditional,Bathroom,Indoor,7,Dry,59,Traditional,Kitchen,Indoor,Humid
345,Organic Cotton Area Rugs,225,Rustic,Bedroom,Indoor,6,Dry,343,Rustic,Bathroom,Indoor,Cold
346,Reclaimed brick garden edging,27,Modern,Garden,Outdoor,6,Humid,57,Rustic,Living Room,Indoor,Cold
347,Low-VOC Paints and Coatings,17,Traditional,Bedroom,Indoor,6,Humid,56,Traditional,Living Room,Indoor,Cold
348,Zero VOC sealants for wood and concrete,66,Rustic,Bedroom,Indoor,7,Cold,89,Modern,Kitchen,Indoor,Dry
349,Organic wool insulation rolls,15,Modern,Dining Room,Indoor,6,Dry,53,Modern,Bathroom,Indoor,Humid
350,Recycled Metal Roof Sheeting,19,Modern,Patio,Outdoor,9,Dry,55,Traditional,Bathroom,Indoor,Dry
351,Reclaimed Wood Kitchen Cabinets,45,Modern,Bathroom,Indoor,4,Cold,71,Traditional,Bedroom,Indoor,Humid
352,Eco-friendly soy-based paint,38,Rustic,Bathroom,Indoor,7,Dry,53,Traditional,Kitchen,Indoor,Dry
353,Low-VOC Indoor Paint,49,Modern,Bathroom,Indoor,6,Cold,55,Rustic,Kitchen,Indoor,Humid
354,Energy-efficient LED skylights,144,Rustic,Bedroom,Indoor,7,Cold,281,Traditional,Bathroom,Indoor,Humid
355,Eco-friendly Wool Carpet Tiles,23,Rustic,Bedroom,Indoor,6,Dry,58,Traditional,Patio,Outdoor,Humid
356,Hempcrete Wall Insulation Blocks,17,Traditional,Kitchen,Indoor,6,Dry,51,Modern,Patio,Outdoor,Humid
357,Compostable kitchen utensils,424,Modern,Living Room,Indoor,5,Humid,733,Rustic,Bedroom,Indoor,Cold
358,Organic Hemp Roofing Material,64,Traditional,Patio,Outdoor,7,Dry,172,Modern,Bedroom,Indoor,Cold
359,Wool Insulation Panels,9,Traditional,Bathroom,Indoor,7,Cold,56,Traditional,Patio,Outdoor,Humid
360,Organic cotton insulation mats,33,Modern,Living Room,Indoor,5,Dry,52,Traditional,Kitchen,Indoor,Humid
361,Solar LED Pathway Lights,81,Rustic,Dining Room,Indoor,8,Dry,212,Traditional,Bathroom,Indoor,Cold
362,Organic Wool Carpet Tiles,55,Traditional,Dining Room,Indoor,8,Humid,155,Traditional,Dining Room,Indoor,Dry
363,Reclaimed Wood Wall Panels,24,Traditional,Living Room,Indoor,7,Dry,55,Rustic,Garden,Outdoor,Dry
364,Recycled steel roofing panels,46,Rustic,Dining Room,Indoor,9,Cold,55,Modern,Patio,Outdoor,Dry
365,Recycled steel cabinet handles,31,Traditional,Bathroom,Indoor,5,Cold,95,Rustic,Bedroom,Indoor,Cold
366,Upcycled Glass Pendant Lights,124,Modern,Bathroom,Indoor,4,Humid,174,Rustic,Garden,Outdoor,Humid
367,Natural latex mattresses,131,Rustic,Bedroom,Indoor,7,Cold,215,Traditional,Bathroom,Indoor,Cold
368,Sustainable Cork Tiles,39,Modern,Bathroom,Indoor,8,Dry,97,Rustic,Living Room,Indoor,Cold
369,Natural wool roofing insulation,58,Traditional,Bedroom,Indoor,6,Dry,111,Modern,Bathroom,Indoor,Humid
370,Vegetable-based non-toxic paint,265,Modern,Dining Room,Indoor,9,Dry,313,Traditional,Bedroom,Indoor,Cold
371,Herbal Vegetable Garden Kits,8,Traditional,Garden,Outdoor,10,Cold,51,Modern,Living Room,Indoor,Cold
372,Compostable Kitchen Utensil Sets,341,Modern,Patio,Outdoor,2,Dry,382,Traditional,Bedroom,Indoor,Dry
373,Recycled Plastic Lumber Fencing,44,Modern,Garden,Outdoor,7,Cold,76,Modern,Kitchen,Indoor,Humid
374,Wool felt insulation,20,Modern,Dining Room,Indoor,5,Cold,50,Modern,Dining Room,Indoor,Dry
375,Handmade Clay Pottery with Natural Glazes,17,Traditional,Garden,Outdoor,8,Dry,62,Rustic,Living Room,Indoor,Dry
376,Biodegradable Wall Paint,36,Rustic,Dining Room,Indoor,8,Dry,83,Modern,Kitchen,Indoor,Dry
377,Recycled Glass and Resin Countertops,57,Traditional,Patio,Outdoor,7,Cold,112,Rustic,Living Room,Indoor,Cold
378,Recycled plastic storage bins,367,Modern,Garden,Outdoor,7,Dry,727,Rustic,Bedroom,Indoor,Humid
379,Energy-efficient LED Bulbs,30,Traditional,Living Room,Indoor,6,Humid,66,Modern,Bedroom,Indoor,Humid
380,Recycled Plastic Deck Tiles,46,Modern,Bathroom,Indoor,7,Cold,54,Rustic,Living Room,Indoor,Cold
381,Upcycled Jute Throw Pillows,60,Rustic,Living Room,Indoor,5,Cold,74,Modern,Bedroom,Indoor,Humid
382,Bio-Resin Waterproof Deck Finish,41,Traditional,Patio,Outdoor,6,Cold,50,Modern,Bedroom,Indoor,Cold
383,Recycled Aluminum Window Frames,114,Modern,Bathroom,Indoor,8,Cold,213,Modern,Kitchen,Indoor,Cold
384,Herbal Vegetable Garden Kits,19,Traditional,Patio,Outdoor,9,Cold,51,Rustic,Kitchen,Indoor,Humid
385,Cork wall panels,8,Modern,Dining Room,Indoor,4,Humid,55,Modern,Bathroom,Indoor,Humid
386,Cork ceiling tiles,65,Rustic,Patio,Outdoor,8,Cold,86,Rustic,Living Room,Indoor,Cold
387,Bamboo Tile Backer Panels,37,Traditional,Bathroom,Indoor,6,Humid,72,Rustic,Kitchen,Indoor,Cold
388,Organic wool insulation,29,Modern,Kitchen,Indoor,6,Cold,90,Modern,Living Room,Indoor,Humid
389,Cork floor tiles from sustainably harvested cork,63,Modern,Dining Room,Indoor,5,Humid,124,Modern,Dining Room,Indoor,Dry
390,Organic Cotton Window Curtains,313,Rustic,Bathroom,Indoor,6,Humid,360,Modern,Garden,Outdoor,Cold
391,Reclaimed Metal Roofing Tiles,39,Modern,Patio,Outdoor,4,Cold,79,Traditional,Bathroom,Indoor,Humid
392,Plant-Based Sealant and Adhesives,45,Rustic,Garden,Outdoor,7,Humid,61,Traditional,Bathroom,Indoor,Dry
393,Solar-powered outdoor garden lights,13,Traditional,Garden,Outdoor,6,Cold,59,Traditional,Dining Room,Indoor,Humid
394,Bamboo Flooring Panels,17,Traditional,Dining Room,Indoor,7,Humid,53,Modern,Kitchen,Indoor,Humid
395,Low-VOC Paints with Natural Pigments,54,Traditional,Bathroom,Indoor,5,Cold,108,Traditional,Living Room,Indoor,Dry
396,Naturally Dyed Wool Rug,321,Rustic,Bedroom,Indoor,7,Cold,500,Traditional,Bathroom,Indoor,Humid
397,Cork Wall Panels,31,Traditional,Living Room,Indoor,7,Dry,55,Rustic,Bedroom,Indoor,Cold
398,Bamboo Wall Paneling,16,Modern,Dining Room,Indoor,8,Humid,56,Modern,Bedroom,Indoor,Dry
399,Wool insulation from local farms,43,Rustic,Living Room,Indoor,7,Dry,54,Traditional,Bathroom,Indoor,Humid
400,Eco-friendly Wool Carpet,164,Rustic,Living Room,Indoor,6,Dry,585,Rustic,Living Room,Indoor,Humid
401,Reclaimed Metal Roofing Tiles,17,Modern,Bathroom,Indoor,10,Humid,56,Modern,Patio,Outdoor,Dry
402,Compostable Kitchenware Sets,457,Modern,Kitchen,Indoor,6,Cold,500,Rustic,Living Room,Indoor,Cold
403,Cork Underlay for Floors,63,Modern,Kitchen,Indoor,6,Dry,73,Modern,Bathroom,Indoor,Cold
404,Reclaimed Wood Vanity Shelf,37,Traditional,Bathroom,Indoor,7,Dry,91,Traditional,Garden,Outdoor,Dry
405,Low-Flow Recycled Plastic Showerhead,141,Rustic,Bathroom,Indoor,6,Cold,264,Traditional,Bathroom,Indoor,Cold
406,Upcycled Metal Garden Furniture,5,Rustic,Garden,Outdoor,6,Humid,59,Rustic,Bathroom,Indoor,Cold
407,Hemp Fiber Rugs,49,Rustic,Bedroom,Indoor,6,Cold,159,Traditional,Living Room,Indoor,Dry
408,Plant-Based Eco-Paint,36,Traditional,Bathroom,Indoor,6,Cold,104,Traditional,Bathroom,Indoor,Cold
409,Refillable Glass Soap Dispensers,6,Modern,Kitchen,Indoor,8,Humid,58,Traditional,Living Room,Indoor,Dry
410,Biodegradable insulation sheets,12,Modern,Living Room,Indoor,8,Humid,59,Modern,Bathroom,Indoor,Cold
411,Eco-friendly biodegradable paint,43,Modern,Bedroom,Indoor,9,Dry,63,Modern,Bedroom,Indoor,Humid
412,Organic Cotton Window Curtains,68,Traditional,Bathroom,Indoor,7,Dry,126,Modern,Bathroom,Indoor,Humid
413,Compostable Cork Coasters,111,Modern,Kitchen,Indoor,6,Dry,170,Modern,Kitchen,Indoor,Dry
414,Plant-Based Paints,31,Traditional,Kitchen,Indoor,7,Dry,80,Rustic,Garden,Outdoor,Cold
415,LED solar garden path lights,24,Rustic,Garden,Outdoor,5,Humid,53,Traditional,Garden,Outdoor,Dry
416,Eco-friendly Lime Wash Paint,33,Traditional,Bathroom,Indoor,8,Dry,96,Rustic,Living Room,Indoor,Dry
417,Earth-Friendly Clay Paint,44,Rustic,Bathroom,Indoor,4,Cold,71,Modern,Garden,Outdoor,Dry
418,Wool Wool Carpet Tiles,67,Modern,Kitchen,Indoor,7,Cold,84,Rustic,Kitchen,Indoor,Cold
419,Low VOC Paints for Walls,21,Traditional,Bathroom,Indoor,10,Humid,61,Rustic,Living Room,Indoor,Dry
420,Recycled Glass Countertops,51,Traditional,Bathroom,Indoor,8,Cold,101,Traditional,Bathroom,Indoor,Cold
421,Reclaimed Wooden Pallet Garden Edging,23,Traditional,Garden,Outdoor,4,Cold,59,Rustic,Dining Room,Indoor,Humid
422,Organic cotton insulation rolls,19,Modern,Bathroom,Indoor,7,Dry,57,Modern,Dining Room,Indoor,Dry
423,Eco-friendly insulation panels,59,Traditional,Bathroom,Indoor,6,Cold,72,Modern,Garden,Outdoor,Dry
424,Compostable Laundry Bags,457,Traditional,Garden,Outdoor,7,Dry,789,Modern,Living Room,Indoor,Dry
425,Repurposed glass mosaic tiles,18,Modern,Bathroom,Indoor,10,Dry,59,Rustic,Bathroom,Indoor,Humid
426,Upcycled Glass Pendant Light Shades,66,Traditional,Dining Room,Indoor,6,Cold,253,Rustic,Dining Room,Indoor,Cold
427,Organic Cotton Ceiling Paint,389,Traditional,Bathroom,Indoor,7,Cold,505,Modern,Bedroom,Indoor,Dry
428,Low-Emission LED Light Bulbs,103,Rustic,Garden,Outdoor,9,Dry,112,Modern,Bedroom,Indoor,Humid
429,Upcycled Vintage Doors,56,Rustic,Kitchen,Indoor,5,Cold,124,Traditional,Bedroom,Indoor,Dry
430,Wool fiber insulation blankets,51,Rustic,Bedroom,Indoor,5,Cold,99,Modern,Garden,Outdoor,Cold
431,Eco-Friendly Concrete Alternative (Fly Ash Based),26,Rustic,Garden,Outdoor,8,Humid,58,Rustic,Living Room,Indoor,Cold
432,Low-Impact Cork Floor Underlay,14,Rustic,Dining Room,Indoor,9,Humid,52,Modern,Living Room,Indoor,Cold
433,Eco-friendly paint with zero VOC,49,Rustic,Kitchen,Indoor,5,Humid,64,Modern,Patio,Outdoor,Cold
434,Eco-Friendly Insulation Made from Sheep Wool,42,Modern,Bathroom,Indoor,5,Cold,67,Modern,Patio,Outdoor,Cold
435,Low VOC Interior Paints,52,Modern,Dining Room,Indoor,5,Humid,121,Rustic,Dining Room,Indoor,Dry
436,Biodegradable paint made from natural ingredients,42,Modern,Kitchen,Indoor,9,Cold,63,Rustic,Living Room,Indoor,Dry
437,Naturally dyed wool rugs,284,Modern,Dining Room,Indoor,7,Dry,628,Rustic,Living Room,Indoor,Dry
438,Eco-friendly LED wall panels,35,Rustic,Living Room,Indoor,7,Cold,68,Modern,Living Room,Indoor,Humid
439,Organic hemp insulation rolls,22,Traditional,Kitchen,Indoor,9,Cold,50,Traditional,Living Room,Indoor,Cold
440,Low-VOC Laminate Countertops,16,Rustic,Bathroom,Indoor,9,Humid,54,Modern,Dining Room,Indoor,Humid
441,Eco-friendly wool carpet,380,Rustic,Bedroom,Indoor,7,Cold,935,Traditional,Bedroom,Indoor,Cold
442,Natural Clay Wall Finish,49,Traditional,Dining Room,Indoor,6,Cold,51,Traditional,Garden,Outdoor,Dry
443,Bamboo Flooring Planks,42,Modern,Kitchen,Indoor,6,Cold,117,Rustic,Kitchen,Indoor,Cold
